cat	MunicipalityName	RSFbin	RSF m2	RSF km2
418	Lardal	3	899.992753	0.000899993
419	Birkenes	1	631353016.1	631.3530161
419	Birkenes	2	3099575.041	3.099575041
419	Birkenes	3	891892.8181	0.891892818
419	Birkenes	4	306897.5287	0.306897529
419	Birkenes	5	103499.1666	0.103499167
419	Birkenes	6	35099.71736	0.035099717
419	Birkenes	7	9899.920282	0.00989992
419	Birkenes	8	2699.978259	0.002699978
420	Aukra	1	46832922.88	46.83292288
420	Aukra	2	107099.1376	0.107099138
420	Aukra	3	66599.46372	0.066599464
420	Aukra	4	69299.44198	0.069299442
420	Aukra	5	47699.61591	0.047699616
420	Aukra	6	62999.49271	0.062999493
420	Aukra	7	47699.61591	0.047699616
420	Aukra	8	1799.985506	0.001799986
420	Aukra	9	1799.985506	0.001799986
421	Evje og Hornnes	1	452029460.1	452.0294601
421	Evje og Hornnes	2	46090428.86	46.09042886
421	Evje og Hornnes	3	10280617.22	10.28061722
421	Evje og Hornnes	4	6140650.553	6.140650553
421	Evje og Hornnes	5	4351464.96	4.35146496
421	Evje og Hornnes	6	3535171.533	3.535171533
421	Evje og Hornnes	7	3038375.534	3.038375534
421	Evje og Hornnes	8	1709986.231	1.709986231
421	Evje og Hornnes	9	1732486.049	1.732486049
421	Evje og Hornnes	10	584995.2894	0.584995289
422	Vikna	1	280871538.3	280.8715383
422	Vikna	2	872092.9776	0.872092978
422	Vikna	3	61199.5072	0.061199507
422	Vikna	4	5399.956518	0.005399957
423	Frosta	1	53562168.7	53.5621687
423	Frosta	2	756893.9052	0.756893905
423	Frosta	3	116099.0651	0.116099065
423	Frosta	4	42299.65939	0.042299659
423	Frosta	5	19799.84056	0.019799841
423	Frosta	6	5399.956518	0.005399957
423	Frosta	7	2699.978259	0.002699978
423	Frosta	8	899.992753	0.000899993
424	Vestnes	1	235577603	235.577603
424	Vestnes	2	20599034.13	20.59903413
424	Vestnes	3	11760205.3	11.7602053
424	Vestnes	4	9199725.92	9.19972592
424	Vestnes	5	7657138.342	7.657138342
424	Vestnes	6	8066635.044	8.066635044
424	Vestnes	7	5119158.779	5.119158779
424	Vestnes	8	3803369.374	3.803369374
424	Vestnes	9	4167866.439	4.167866439
424	Vestnes	10	13711389.59	13.71138959
425	Vang	1	723022677.9	723.0226779
425	Vang	2	128025769.1	128.0257691
425	Vang	3	71326225.65	71.32622565
425	Vang	4	59828818.24	59.82881824
425	Vang	5	47487217.62	47.48721762
425	Vang	6	48801207.03	48.80120703
425	Vang	7	44846638.88	44.84663888
425	Vang	8	42557057.31	42.55705731
425	Vang	9	50666892.01	50.66689201
425	Vang	10	61468605.03	61.46860503
426	Skien	1	637945463	637.945463
426	Skien	2	14981279.37	14.98127937
426	Skien	3	5160558.445	5.160558445
426	Skien	4	2641478.73	2.64147873
426	Skien	5	1827885.281	1.827885281
426	Skien	6	2033083.629	2.033083629
426	Skien	7	1635286.832	1.635286832
426	Skien	8	845093.195	0.845093195
426	Skien	9	671394.5937	0.671394594
426	Skien	10	214198.2752	0.214198275
427	Sirdal	1	458680406.5	458.6804065
427	Sirdal	2	219748530.5	219.7485305
427	Sirdal	3	135979905	135.979905
427	Sirdal	4	90857868.38	90.85786838
427	Sirdal	5	79171462.48	79.17146248
427	Sirdal	6	93512847	93.512847
427	Sirdal	7	71416224.93	71.41622493
427	Sirdal	8	64399881.43	64.39988143
427	Sirdal	9	77312977.45	77.31297745
427	Sirdal	10	101515582.6	101.5155826
428	Ulvik	1	528048248	528.048248
428	Ulvik	2	34507522.13	34.50752213
428	Ulvik	3	15424075.8	15.4240758
428	Ulvik	4	9758621.42	9.75862142
428	Ulvik	5	7930736.139	7.930736139
428	Ulvik	6	7274641.422	7.274641422
428	Ulvik	7	4841961.011	4.841961011
428	Ulvik	8	3691770.272	3.691770272
428	Ulvik	9	3866368.867	3.866368867
428	Ulvik	10	4851860.931	4.851860931
